X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
-9077013.5432,2845032.083,167122,2000/01/13 00:00:00+00,10:10,GMT,0.5,"RT07; Mote Marine Lab Station",24.7497,-81.5402,Karenia brevis,0,HABW000113-805
-9080284.1098,2849192.9804,167123,2000/01/13 00:00:00+00,09:45,GMT,0.5,"Sawyer Key; 1.7 mi N of  ",24.78364,-81.56958,Karenia brevis,0,HABW000113-806
-9096705.9611,2988235.3475,167124,2000/01/13 00:00:00+00,,,0.5,Caxambas Park ,25.9124,-81.7171,Karenia brevis,36700,HABW000113-807
-9088479.4507,2989423.5123,167125,2000/01/13 00:00:00+00,,,0.5,Goodland ,25.922,-81.6432,Karenia brevis,333,HABW000113-808
-9097868.1366,2995779.3628,167126,2000/01/13 00:00:00+00,,,0.5,"Marco Pass; 1999 Station",25.97334,-81.72754,Karenia brevis,3670,HABW000113-809
-9095125.2243,2996653.602,167127,2000/01/13 00:00:00+00,,,0.5,951 Boat Ramp (Big Marco Pass) ,25.9804,-81.7029,Karenia brevis,5670,HABW000113-810
-9254178.5128,3007344.3721,167128,2000/01/13 00:00:00+00,15:29,GMT,0.5,ECOHAB synoptic station 40,26.0667,-83.1317,Karenia brevis,0,HABW000113-811
-9254178.5128,3007344.3721,167129,2000/01/13 00:00:00+00,15:29,GMT,45,ECOHAB synoptic station 40,26.0667,-83.1317,Karenia brevis,0,HABW000113-812
-9234998.1645,3015141.3328,167130,2000/01/13 00:00:00+00,14:05,GMT,0.5,ECOHAB synoptic station 42,26.1296,-82.9594,Karenia brevis,0,HABW000113-813
-9257473.5697,3017199.7361,167131,2000/01/13 00:00:00+00,16:22,GMT,0.5,ECOHAB synoptic station 84,26.1462,-83.1613,Karenia brevis,0,HABW000113-814
-9257473.5697,3017199.7361,167132,2000/01/13 00:00:00+00,16:22,GMT,50,ECOHAB synoptic station 84,26.1462,-83.1613,Karenia brevis,0,HABW000113-815
-9215862.344,3022868.0587,167133,2000/01/13 00:00:00+00,12:42,GMT,0.5,ECOHAB synoptic station 44,26.1919,-82.7875,Karenia brevis,0,HABW000113-816
-9196737.6555,3030636.1555,167134,2000/01/13 00:00:00+00,10:53,GMT,0.5,ECOHAB synoptic station 38,26.2545,-82.6157,Karenia brevis,2000,HABW000113-817
-9263974.628,3036806.4597,167135,2000/01/13 00:00:00+00,17:50,GMT,0.5,ECOHAB synoptic station 86,26.3042,-83.2197,Karenia brevis,0,HABW000113-818
-9263974.628,3036806.4597,167136,2000/01/13 00:00:00+00,17:50,GMT,50,ECOHAB synoptic station 86,26.3042,-83.2197,Karenia brevis,0,HABW000113-819
-9177568.4392,3038383.6016,167137,2000/01/13 00:00:00+00,09:25,GMT,0.5,ECOHAB synoptic station 36,26.3169,-82.4435,Karenia brevis,26000,HABW000113-820
-9158332.4312,3046160.0736,167138,2000/01/13 00:00:00+00,07:54,GMT,0.5,ECOHAB synoptic station 50,26.3795,-82.2707,Karenia brevis,37000,HABW000113-821
-9148792.3508,3050053.6181,167139,2000/01/13 00:00:00+00,06:54,GMT,0.5,ECOHAB synoptic station 51,26.41083,-82.185,Karenia brevis,300000,HABW000113-822
-9270486.8182,3056477.2329,167140,2000/01/13 00:00:00+00,19:30,GMT,0.5,ECOHAB synoptic station 88,26.4625,-83.2782,Karenia brevis,0,HABW000113-823
-9270486.8182,3056477.2329,167141,2000/01/13 00:00:00+00,19:30,GMT,50,ECOHAB synoptic station 88,26.4625,-83.2782,Karenia brevis,0,HABW000113-824
-9277010.1403,3076175.077,167142,2000/01/13 00:00:00+00,21:00,GMT,0.5,ECOHAB synoptic station 90,26.6208,-83.3368,Karenia brevis,0,HABW000113-825
-9277010.1403,3076175.077,167143,2000/01/13 00:00:00+00,21:00,GMT,45,ECOHAB synoptic station 90,26.6208,-83.3368,Karenia brevis,0,HABW000113-826
-9283522.3306,3095900.2174,167144,2000/01/13 00:00:00+00,22:28,GMT,0.5,ECOHAB synoptic station 92,26.7791,-83.3953,Karenia brevis,0,HABW000113-827
-9283522.3306,3095900.2174,167145,2000/01/13 00:00:00+00,22:28,GMT,49,ECOHAB synoptic station 92,26.7791,-83.3953,Karenia brevis,0,HABW000113-828
-9290090.1805,3115627.9075,167146,2000/01/13 00:00:00+00,23:53,GMT,0.5,ECOHAB synoptic station 94,26.9372,-83.4543,Karenia brevis,0,HABW000113-829
-9290090.1805,3115627.9075,167147,2000/01/13 00:00:00+00,23:53,GMT,50,ECOHAB synoptic station 94,26.9372,-83.4543,Karenia brevis,0,HABW000113-830
-9201580.0534,3160501.9611,167148,2000/01/13 00:00:00+00,00:44,GMT,0.5,ECOHAB synoptic station 32,27.296,-82.6592,Karenia brevis,2000,HABW000113-831
-9296624.6346,3135420.7913,167149,2000/01/14 00:00:00+00,01:12,GMT,0.5,ECOHAB synoptic station 96,27.0956,-83.513,Karenia brevis,0,HABW000114-801
-9296624.6346,3135420.7913,167150,2000/01/14 00:00:00+00,01:12,GMT,50,ECOHAB synoptic station 96,27.0956,-83.513,Karenia brevis,0,HABW000114-802
-9105845.2913,2822102.5297,167151,2000/01/16 00:00:00+00,15:44,GMT,0.5,XX07  ,24.5625,-81.7992,Karenia brevis,0,HABW000116-801
-9245441.7139,3136046.0216,167152,2000/01/17 00:00:00+00,,,31.4,ECO30,27.1006,-83.053216,Karenia brevis,0,HABW000117-801
-9245439.9328,3136046.0216,167153,2000/01/17 00:00:00+00,11:30,GMT,0.5,"New Pass; Sarasota; 30 mi off",27.1006,-83.0532,Karenia brevis,0,HABW000117-802
-9245439.9328,3136046.0216,167154,2000/01/17 00:00:00+00,11:30,GMT,20,"New Pass; Sarasota; 30 mi off",27.1006,-83.0532,Karenia brevis,0,HABW000117-803
-9245441.7139,3136046.0216,167155,2000/01/17 00:00:00+00,,,0.7,ECO30,27.1006,-83.053216,Karenia brevis,0,HABW000117-804
-9237565.192,3139970.6047,167156,2000/01/17 00:00:00+00,,,25.1,ECO25,27.13198,-82.98246,Karenia brevis,0,HABW000117-805
-9237402.6655,3140185.7507,167157,2000/01/17 00:00:00+00,12:15,GMT,0.5,"New Pass; Sarasota; 25 mi; post-May 1998",27.1337,-82.981,Karenia brevis,0,HABW000117-806
-9237402.6655,3140185.7507,167158,2000/01/17 00:00:00+00,12:15,GMT,20,"New Pass; Sarasota; 25 mi; post-May 1998",27.1337,-82.981,Karenia brevis,0,HABW000117-807
-9237565.192,3139970.6047,167159,2000/01/17 00:00:00+00,,,0.8,ECO25,27.13198,-82.98246,Karenia brevis,0,HABW000117-808
-9229405.4733,3144255.3858,167160,2000/01/17 00:00:00+00,,,23.3,"Bird Keys; SW of",27.16623,-82.90916,Karenia brevis,0,HABW000117-809
-9229405.4733,3144255.3858,167161,2000/01/17 00:00:00+00,,,0.7,"Bird Keys; SW of",27.16623,-82.90916,Karenia brevis,0,HABW000117-810
-9229376.5302,3144351.7302,167162,2000/01/17 00:00:00+00,13:06,GMT,0.5,"New Pass; Sarasota; 20 mi; post-May 1998",27.167,-82.9089,Karenia brevis,0,HABW000117-811
-9229376.5302,3144351.7302,167163,2000/01/17 00:00:00+00,13:06,GMT,20,"New Pass; Sarasota; 20 mi; post-May 1998",27.167,-82.9089,Karenia brevis,0,HABW000117-812
-9221348.5025,3148523.0828,167164,2000/01/17 00:00:00+00,,,19.6,ECO15,27.200333,-82.836783,Karenia brevis,0,HABW000117-813
-9221348.5025,3148523.0828,167165,2000/01/17 00:00:00+00,,,0.7,ECO15,27.200333,-82.836783,Karenia brevis,0,HABW000117-814
-9221350.3949,3148518.9525,167166,2000/01/17 00:00:00+00,14:00,GMT,0.5,"New Pass; Sarasota; 15 mi; post-May 1998",27.2003,-82.8368,Karenia brevis,0,HABW000117-815
-9221350.3949,3148518.9525,167167,2000/01/17 00:00:00+00,14:00,GMT,20,"New Pass; Sarasota; 15 mi; post-May 1998",27.2003,-82.8368,Karenia brevis,0,HABW000117-816
-9213437.8055,3152661.1281,167168,2000/01/17 00:00:00+00,,,15,"Siesta Key; W of",27.23339,-82.76572,Karenia brevis,0,HABW000117-817
-9213301.9958,3152687.4197,167169,2000/01/17 00:00:00+00,14:30,GMT,0.5,"New Pass; Sarasota; 10 mi; post-May 1998",27.2336,-82.7645,Karenia brevis,0,HABW000117-818
-9213301.9958,3152687.4197,167170,2000/01/17 00:00:00+00,14:30,GMT,20,"New Pass; Sarasota; 10 mi; post-May 1998",27.2336,-82.7645,Karenia brevis,0,HABW000117-819
-9213437.8055,3152661.1281,167171,2000/01/17 00:00:00+00,,,0.8,"Siesta Key; W of",27.23339,-82.76572,Karenia brevis,0,HABW000117-820
-9205301.464,3156804.5352,167172,2000/01/17 00:00:00+00,,,1,ECO05,27.26648,-82.69263,Karenia brevis,3000,HABW000117-821
-9205301.464,3156804.5352,167173,2000/01/17 00:00:00+00,,,11,ECO05,27.26648,-82.69263,Karenia brevis,0,HABW000117-822
-9205264.7285,3156844.6104,167174,2000/01/17 00:00:00+00,14:55,GMT,0.5,"New Pass; Sarasota; 5 mi; post-May 1998",27.2668,-82.6923,Karenia brevis,3000,HABW000117-823
-9205264.7285,3156844.6104,167175,2000/01/17 00:00:00+00,14:55,GMT,0.6,"New Pass; Sarasota; 5 mi; post-May 1998",27.2668,-82.6923,Karenia brevis,1000,HABW000117-824
-9205264.7285,3156844.6104,167176,2000/01/17 00:00:00+00,14:55,GMT,20,"New Pass; Sarasota; 5 mi; post-May 1998",27.2668,-82.6923,Karenia brevis,0,HABW000117-825
-9205264.7285,3156844.6104,167177,2000/01/17 00:00:00+00,14:55,GMT,6.4,"New Pass; Sarasota; 5 mi; post-May 1998",27.2668,-82.6923,Karenia brevis,0,HABW000117-826
-9197216.3293,3161003.0429,167178,2000/01/17 00:00:00+00,,,1.1,"New Pass; Sarasota; 1 mi; post-May 1998",27.3,-82.62,Karenia brevis,3000,HABW000117-827
-9197216.3293,3161003.0429,167179,2000/01/17 00:00:00+00,15:33,GMT,0.5,"New Pass; Sarasota; 1 mi; post-May 1998",27.3,-82.62,Karenia brevis,3000,HABW000117-828
-9197216.3293,3161003.0429,167180,2000/01/17 00:00:00+00,,,9.1,"New Pass; Sarasota; 1 mi; post-May 1998",27.3,-82.62,Karenia brevis,0,HABW000117-829
-9096705.9611,2988235.3475,167181,2000/01/18 00:00:00+00,,,0.5,Caxambas Park ,25.9124,-81.7171,Karenia brevis,1530000,HABW000118-801
-9088479.4507,2989423.5123,167182,2000/01/18 00:00:00+00,,,0.5,Goodland ,25.922,-81.6432,Karenia brevis,4330,HABW000118-802
-9097868.1366,2995779.3628,167183,2000/01/18 00:00:00+00,,,0.5,"Marco Pass; 1999 Station",25.97334,-81.72754,Karenia brevis,30000,HABW000118-803
-9095125.2243,2996653.602,167184,2000/01/18 00:00:00+00,,,0.5,951 Boat Ramp (Big Marco Pass) ,25.9804,-81.7029,Karenia brevis,0,HABW000118-804
-9106635.6597,3015393.0375,167185,2000/01/19 00:00:00+00,,,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,66700,HABW000119-801
-9107815.6463,3024778.6725,167186,2000/01/19 00:00:00+00,,,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,2230000,HABW000119-802
-9108580.4112,3030543.0625,167187,2000/01/19 00:00:00+00,,,0.5,Vanderbilt Beach ,26.25375,-81.82377,Karenia brevis,1030000,HABW000119-803
-9148814.6147,3058765.417,167188,2000/01/19 00:00:00+00,,,0.5,"Sanibel isl; Blind Pass",26.4809,-82.1852,Karenia brevis,233000,HABW000119-804
-9142380.3482,3059660.8931,167189,2000/01/19 00:00:00+00,,,0.5,"Pine isl Sound; mkr 22 and 23 ICW",26.4881,-82.1274,Karenia brevis,13000,HABW000119-805
-9151363.8311,3062484.4972,167190,2000/01/19 00:00:00+00,,,0.5,"Blind and Redfish Pass; halfway between",26.5108,-82.2081,Karenia brevis,60000,HABW000119-806
-9150050.2611,3067797.371,167191,2000/01/19 00:00:00+00,,,0.5,Redfish Pass (Pine Island Sound) ,26.5535,-82.1963,Karenia brevis,24000,HABW000119-807
-9152799.8525,3074730.7228,167192,2000/01/19 00:00:00+00,,,0.5,Captiva Pass ,26.6092,-82.221,Karenia brevis,22000,HABW000119-808
-9152688.533,3079475.2294,167193,2000/01/19 00:00:00+00,,,0.5,"Pine isl Sound; mkr 57 ICW",26.6473,-82.22,Karenia brevis,667,HABW000119-809
-9156952.0695,3087498.4171,167194,2000/01/19 00:00:00+00,,,0.5,Boca Grande Pass ,26.7117,-82.2583,Karenia brevis,5667,HABW000119-810
-9153579.0889,3090938.3148,167195,2000/01/19 00:00:00+00,,,0.5,"Gasparilla Sound; mkr 1; East of",26.7393,-82.228,Karenia brevis,11000,HABW000119-811
-9154369.4573,3094628.4084,167196,2000/01/19 00:00:00+00,,,0.5,"Devilfish Key; Gasparilla Sound ",26.7689,-82.2351,Karenia brevis,4000,HABW000119-812
-9154959.4506,3097409.0803,167197,2000/01/19 00:00:00+00,,,0.5,"Gasparilla Pass; mkr 1; East of",26.7912,-82.2404,Karenia brevis,2333,HABW000119-813
-9159423.3622,3100522.959,167198,2000/01/19 00:00:00+00,,,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,13333,HABW000119-814
-9156317.5484,3100552.022,167199,2000/01/19 00:00:00+00,,,0.5,"Catfish Creek; mouth of (Gasparilla Sound) ",26.8164,-82.2526,Karenia brevis,10000,HABW000119-815
-9060549.3905,2817525.6303,167200,2000/01/19 00:00:00+00,12:27,GMT,0.5,"Looe Key; 1.8 mi SE of ",24.5251,-81.3923,Karenia brevis,0,HABW000119-816
-9061729.3771,2819973.0004,167201,2000/01/19 00:00:00+00,12:10,GMT,0.5,"RT02; Mote Marine Lab Station",24.5451,-81.4029,Karenia brevis,0,HABW000119-817
-9064735.0033,2825468.7681,167202,2000/01/19 00:00:00+00,11:55,GMT,0.5,"Lois Key; 2.7 mi SE of ",24.59,-81.4299,Karenia brevis,0,HABW000119-818
-9174150.9308,3124696.183,167203,2000/01/20 00:00:00+00,09:18,GMT,0.5,Manasota Beach,27.0098,-82.4128,Karenia brevis,21700,HABW000120-801
-9178536.9188,3132507.5862,167204,2000/01/20 00:00:00+00,15:00,GMT,0.5,Venice Fishing Pier ,27.0723,-82.4522,Karenia brevis,0,HABW000120-802
-9191928.6535,3160176.2675,167205,2000/01/20 00:00:00+00,16:10,GMT,0.5,Big Sarasota Pass ,27.2934,-82.5725,Karenia brevis,0,HABW000120-803
-9193030.7165,3165162.7192,167206,2000/01/20 00:00:00+00,18:00,GMT,0.5,"New Pass; W of bridge (Sarasota Bay) ",27.3332,-82.5824,Karenia brevis,0,HABW000120-804
-9204783.8283,3179307.4255,167207,2000/01/20 00:00:00+00,18:40,GMT,0.5,Longboat Pass Boat Ramp (Sarasota Bay)  ,27.44602,-82.68798,Karenia brevis,0,HABW000120-805
-9629881.7942,3551379.7428,167208,2000/01/21 00:00:00+00,14:53,GMT,0.5,"Destin Pass; mkr CB",30.3714,-86.5067,Karenia brevis,0,HABW000121-801
-9631983.8402,3554177.7295,167209,2000/01/21 00:00:00+00,15:03,GMT,0.5,U.S. Coast Guard Station (Choctawhatchee Bay) ,30.393083,-86.525583,Karenia brevis,0,HABW000121-802
-9635867.6659,3555117.026,167210,2000/01/21 00:00:00+00,15:11,GMT,0.5,"Okaloosa Island; N of (Choctawhatchee Bay) ",30.400361,-86.560472,Karenia brevis,0,HABW000121-803
-9628356.7172,3557445.4358,167211,2000/01/21 00:00:00+00,14:35,GMT,0.5,"Walton/Okaloosa Co.; Joe's Bayou CM 2",30.4184,-86.493,Karenia brevis,667,HABW000121-804
-9627722.864,3558630.91,167212,2000/01/21 00:00:00+00,15:22,GMT,0.5,"Piney Point; 1.2 mi N of  (Choctawatchee Bay) ",30.427583,-86.487306,Karenia brevis,0,HABW000121-805
-9174930.1673,2982221.7459,167213,2000/01/22 00:00:00+00,13:30,GMT,0.5,"Gordon Pass; 35 mi WSW",25.8638,-82.4198,Karenia brevis,0,HABW000122-801
-9154747.9436,2990450.8579,167214,2000/01/22 00:00:00+00,14:15,GMT,0.5,"Gordon Pass; 25 mi WSW",25.9303,-82.2385,Karenia brevis,667,HABW000122-802
-9135845.8941,2998300.6824,167215,2000/01/22 00:00:00+00,15:00,GMT,0.5,"Gordon Pass; 15 mi WSW",25.9937,-82.0687,Karenia brevis,1333,HABW000122-803
-9126450.529,3002648.3842,167216,2000/01/22 00:00:00+00,15:20,GMT,0.5,"Gordon Pass; 10 mi WSW",26.0288,-81.9843,Karenia brevis,15700,HABW000122-804
-9115730.4621,3006365.3997,167217,2000/01/22 00:00:00+00,15:40,GMT,0.5,"Gordon Pass; 4.5 mi WSW",26.0588,-81.888,Karenia brevis,343000,HABW000122-805
-9109407.515,3009587.583,167218,2000/01/22 00:00:00+00,16:00,GMT,0.5,"Gordon Pass; 1 mi WSW",26.0848,-81.8312,Karenia brevis,1100000,HABW000122-806
-9107915.8338,3010046.1826,167219,2000/01/22 00:00:00+00,16:15,GMT,0.5,"Gordon Pass; 0.5 mi WSW",26.0885,-81.8178,Karenia brevis,1230000,HABW000122-807
-9174150.9308,3124696.183,167220,2000/01/22 00:00:00+00,09:15,GMT,0.5,Manasota Beach,27.0098,-82.4128,Karenia brevis,667,HABW000122-808
-9106635.6597,3015393.0375,167221,2000/01/24 00:00:00+00,,,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,333000,HABW000124-801
-9107815.6463,3024778.6725,167222,2000/01/24 00:00:00+00,,,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,1100000,HABW000124-802
-9108580.4112,3030543.0625,167223,2000/01/24 00:00:00+00,,,0.5,Vanderbilt Beach ,26.25375,-81.82377,Karenia brevis,300000,HABW000124-803
-9191928.6535,3160176.2675,167224,2000/01/24 00:00:00+00,,,0.5,Big Sarasota Pass ,27.2934,-82.5725,Karenia brevis,0,HABW000124-804
-9193030.7165,3165162.7192,167225,2000/01/24 00:00:00+00,,,0.5,New Pass (Sarasota) ,27.3332,-82.5824,Karenia brevis,333,HABW000124-805
-9204786.0547,3178949.5552,167226,2000/01/24 00:00:00+00,,,0.5,Longboat Pass (Sarasota Bay) ,27.443167,-82.688,Karenia brevis,0,HABW000124-806
-9210608.0641,3195458.2377,167227,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 93,27.5747,-82.7403,Karenia brevis,0,HABW000125-801
-9204641.3394,3195495.9133,167228,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 92,27.575,-82.6867,Karenia brevis,0,HABW000125-802
-9196938.0306,3196563.4294,167229,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 24,27.5835,-82.6175,Karenia brevis,0,HABW000125-803
-9205042.0895,3199263.9867,167230,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 95,27.605,-82.6903,Karenia brevis,0,HABW000125-804
-9215216.691,3199892.0992,167231,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 94,27.61,-82.7817,Karenia brevis,0,HABW000125-805
-9193910.1405,3201236.3563,167232,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 90,27.6207,-82.5903,Karenia brevis,0,HABW000125-806
-9199142.1565,3201361.9945,167233,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 91,27.6217,-82.6373,Karenia brevis,0,HABW000125-807
-9204819.4506,3203447.7565,167234,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 96,27.6383,-82.6883,Karenia brevis,0,HABW000125-808
-9202648.7205,3205194.5115,167235,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 25,27.6522,-82.6688,Karenia brevis,0,HABW000125-809
-9194099.3836,3205961.1432,167236,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 23,27.6583,-82.592,Karenia brevis,0,HABW000125-810
-9189501.8886,3207142.5937,167237,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 21,27.6677,-82.5507,Karenia brevis,0,HABW000125-811
-9188666.9924,3210348.1045,167238,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 19,27.6932,-82.5432,Karenia brevis,0,HABW000125-812
-9195624.4606,3211793.9719,167239,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 28,27.7047,-82.6057,Karenia brevis,0,HABW000125-813
-9187665.117,3213742.9909,167240,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 16,27.7202,-82.5342,Karenia brevis,0,HABW000125-814
-9184080.6294,3216019.2929,167241,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 84,27.7383,-82.502,Karenia brevis,0,HABW000125-815
-9191650.3548,3217553.8092,167242,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 82,27.7505,-82.57,Karenia brevis,0,HABW000125-816
-9191561.2992,3226172.9367,167243,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 33,27.819,-82.5692,Karenia brevis,0,HABW000125-817
-9192017.7091,3233311.4228,167244,2000/01/25 00:00:00+00,,,0.5,HCEPC Station Number 38,27.8757,-82.5733,Karenia brevis,0,HABW000125-818
-9096705.9611,2988235.3475,167245,2000/01/25 00:00:00+00,,,0.5,Caxambas Park ,25.9124,-81.7171,Karenia brevis,70000,HABW000125-819
-9088479.4507,2989423.5123,167246,2000/01/25 00:00:00+00,,,0.5,Goodland ,25.922,-81.6432,Karenia brevis,40000,HABW000125-820
-9097868.1366,2995779.3628,167247,2000/01/25 00:00:00+00,,,0.5,"Marco Pass; 1999 Station",25.97334,-81.72754,Karenia brevis,333000,HABW000125-821
-9095125.2243,2996653.602,167248,2000/01/25 00:00:00+00,,,0.5,951 Boat Ramp (Big Marco Pass) ,25.9804,-81.7029,Karenia brevis,30000,HABW000125-822
-9156952.0695,3087498.4171,167249,2000/01/26 00:00:00+00,14:45,GMT,0.5,Boca Grande Pass ,26.7117,-82.2583,Karenia brevis,0,HABW000126-801
-9159423.3622,3100522.959,167250,2000/01/26 00:00:00+00,14:10,GMT,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,0,HABW000126-802
-9165972.6218,3110817.2242,167251,2000/01/26 00:00:00+00,15:38,GMT,0.5,Stump Pass (Lemon Bay) ,26.898667,-82.339333,Karenia brevis,0,HABW000126-803
-9630816.8779,3553483.0462,167252,2000/01/26 00:00:00+00,10:45,GMT,0.5,"Destin Pass; West",30.3877,-86.5151,Karenia brevis,0,HABW000126-804
-9638253.0199,3554786.4962,167253,2000/01/26 00:00:00+00,11:00,GMT,0.5,Eglin AFB,30.3978,-86.5819,Karenia brevis,0,HABW000126-805
-9640401.4861,3555251.1248,167254,2000/01/26 00:00:00+00,10:30,GMT,0.5,"Brooks Bridge; North side",30.4014,-86.6012,Karenia brevis,0,HABW000126-806
-9644408.9878,3555780.306,167255,2000/01/26 00:00:00+00,09:50,GMT,0.5,"Liza Jackson Park; Santa Rosa Sound",30.4055,-86.6372,Karenia brevis,0,HABW000126-807
-9641269.7781,3558349.0867,167256,2000/01/26 00:00:00+00,10:05,GMT,0.5,"Cinco Bayou; South end of 85 bridge",30.4254,-86.609,Karenia brevis,0,HABW000126-808
-9639399.6107,3560272.7882,167257,2000/01/26 00:00:00+00,10:15,GMT,0.5,Garnier Bayou,30.4403,-86.5922,Karenia brevis,0,HABW000126-809
-9151998.3522,3117825.7405,167258,2000/01/26 00:00:00+00,,,0.5,"Myakka River; SW end of El Jobean Bridge; MML Station",26.9548,-82.2138,Karenia brevis,0,HABW000126-810
-9107726.5907,3034956.3325,167259,2000/01/26 00:00:00+00,15:30,GMT,0.5,Cocohatchee River,26.2893,-81.8161,Karenia brevis,0,HABW000126-811
-9153579.0889,3090938.3148,167260,2000/01/27 00:00:00+00,,,0.5,"Gasparilla Sound; mkr 1; East of",26.7393,-82.228,Karenia brevis,123330,HABW000127-801
-9151586.4701,3095787.9944,167261,2000/01/27 00:00:00+00,14:56,GMT,0.5,"Bull Bay; Charlotte Harbor",26.7782,-82.2101,Karenia brevis,30667,HABW000127-802
-9153022.4915,3096860.3843,167262,2000/01/27 00:00:00+00,14:38,GMT,0.5,"Gasparilla Sound; North end of Cayo Pelau",26.7868,-82.223,Karenia brevis,14667,HABW000127-803
-9154959.4506,3097409.0803,167263,2000/01/27 00:00:00+00,14:15,GMT,0.5,"Gasparilla Pass; mkr 1; East of",26.7912,-82.2404,Karenia brevis,22667,HABW000127-804
-9159423.3622,3100522.959,167264,2000/01/27 00:00:00+00,15:45,GMT,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,0,HABW000127-805
-9156317.5484,3100552.022,167265,2000/01/27 00:00:00+00,13:58,GMT,0.5,"Catfish Creek; mouth of (Gasparilla Sound) ",26.8164,-82.2526,Karenia brevis,9333,HABW000127-806
-9127040.5223,2839835.622,167266,2000/01/28 00:00:00+00,,,0.5,"Smith Shoals; ~7 mi West; MRA-02",24.7073,-81.9896,Karenia brevis,400000,HABW000128-801
-9121519.0756,2840693.4063,167267,2000/01/28 00:00:00+00,,,0.5,Marquesas Keys,24.7143,-81.94,Karenia brevis,633000,HABW000128-802
-9127040.5223,2839835.622,167268,2000/01/28 00:00:00+00,,,0.5,"Smith Shoals; ~7 mi West; MRA-02",24.7073,-81.9896,Karenia brevis,393000,HABW000128-803
-9121519.0756,2840693.4063,167269,2000/01/28 00:00:00+00,,,0.5,Marquesas Keys,24.7143,-81.94,Karenia brevis,486000,HABW000128-804
-9245441.7139,3136046.0216,167270,2000/01/28 00:00:00+00,,,28.2,ECO30,27.1006,-83.053216,Karenia brevis,0,HABW000128-805
-9245441.7139,3136046.0216,167271,2000/01/28 00:00:00+00,,,0.7,ECO30,27.1006,-83.053216,Karenia brevis,0,HABW000128-806
-9237565.192,3139970.6047,167272,2000/01/28 00:00:00+00,,,1,ECO25,27.13198,-82.98246,Karenia brevis,0,HABW000128-807
-9237565.192,3139970.6047,167273,2000/01/28 00:00:00+00,,,26.5,ECO25,27.13198,-82.98246,Karenia brevis,0,HABW000128-808
